Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
2021-02-05,ID-RI,Riau,68,3,107,-42,29371,700,27610,1061,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,11.2,4835.45,0.49,115.24,11.52,2.38%,94.00%,0.74,0.6
2020-07-17,ID-AC,Aceh,5,0,0,5,145,8,67,70,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,0.95,27.63,0.0,1.52,0.15,5.52%,46.21%,1.67,0.0
2020-09-14,ID-SG,Sulawesi Tenggara,22,0,11,11,1890,42,1312,536,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,8.35,717.14,0.0,15.94,1.59,2.22%,69.42%,0.61,1.0
2022-01-17,ID-PA,Papua,5,0,0,5,34405,560,33715,130,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.15,7926.78,0.0,129.02,12.9,1.63%,97.99%,1.67,1.0
2020-06-25,ID-SR,Sulawesi Barat,1,0,1,0,106,2,79,25,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.3450194,-2.461746053,0.64,67.95,0.0,1.28,0.13,1.89%,74.53%,1.0,1.0
2020-05-27,ID-ST,Sulawesi Tengah,0,0,2,-2,120,4,50,66,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,0.0,40.6,0.0,1.35,0.14,3.33%,41.67%,1.0,1.0
2022-02-20,ID-PA,Papua,311,0,0,311,43233,562,33719,8952,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,71.65,9960.72,0.0,129.48,12.95,1.30%,77.99%,0.57,1.0
2021-11-24,ID-BT,Banten,10,0,9,1,132633,2687,129778,168,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.1090043,-6.456736388,0.93,12369.74,0.0,250.6,25.06,2.03%,97.85%,1.25,0.0
2021-10-31,ID-JB,Jawa Barat,100,1,53,46,705829,14696,689765,1368,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,2.21,15629.06,0.02,325.41,32.54,2.08%,97.72%,0.7,
2021-05-21,ID-BB,Kepulauan Bangka Belitung,240,1,88,151,16486,250,14984,1252,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,173.94,11948.39,0.72,181.19,18.12,1.52%,90.89%,1.24,0.5
2021-06-24,ID-SG,Sulawesi Tenggara,26,1,3,22,10904,225,10160,519,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,9.87,4137.42,0.38,85.37,8.54,2.06%,93.18%,0.3,1.0
2021-03-10,ID-ST,Sulawesi Tengah,39,2,65,-28,10481,266,8826,1389,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,13.2,3546.19,0.68,90.0,9.0,2.54%,84.21%,0.71,
2022-04-07,ID-PB,Papua Barat,9,0,9,0,31234,378,30776,80,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,7.89,27381.41,0.0,331.38,33.14,1.21%,98.53%,1.13,1.0
2021-07-04,ID-KI,Kalimantan Timur,738,18,289,431,79847,1894,72294,5659,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,207.76,22478.24,5.07,533.19,53.32,2.37%,90.54%,1.19,1.2
2022-05-05,ID-SU,Sumatera Utara,0,0,3,-3,155004,3249,151603,152,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.0,10420.51,0.0,218.42,21.84,2.10%,97.81%,1.0,1.0
2021-11-29,IDN,Indonesia,176,11,419,-254,4256112,143819,4104333,7960,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,0.66,16049.56,0.04,542.33,54.23,3.38%,96.43%,0.67,11.0
2020-07-25,ID-YO,Daerah Istimewa Yogyakarta,17,1,6,10,535,18,348,169,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,4.68,147.34,0.28,4.96,0.5,3.36%,65.05%,0.74,1.0
2020-05-17,ID-ST,Sulawesi Tengah,2,0,2,0,115,4,24,87,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,0.68,38.91,0.0,1.35,0.14,3.48%,20.87%,2.0,1.0
2022-04-09,ID-YO,Daerah Istimewa Yogyakarta,36,3,199,-166,220168,5854,208822,5492,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.91,60635.39,0.83,1612.22,161.22,2.66%,94.85%,0.9,0.75
2020-06-09,ID-BE,Bengkulu,0,0,6,-6,92,4,46,42,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,0.0,46.01,0.0,2.0,0.2,4.35%,50.00%,1.0,1.0
2022-01-14,ID-NT,Nusa Tenggara Timur,9,1,0,8,64328,1351,62894,83,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,1.66,11887.67,0.18,249.66,24.97,2.10%,97.77%,4.5,
2021-11-03,ID-JI,Jawa Timur,67,8,72,-13,398420,29639,368514,267,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,1.66,9842.63,0.2,732.21,73.22,7.44%,92.49%,0.91,2.67
2021-02-08,ID-SA,Sulawesi Utara,31,16,203,-188,14011,476,10355,3180,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,11.73,5303.41,6.06,180.17,18.02,3.40%,73.91%,0.34,2.0
2022-05-30,ID-SG,Sulawesi Tenggara,0,0,0,0,25590,567,25009,14,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,0.0,9709.88,0.0,215.14,21.51,2.22%,97.73%,1.0,1.0
2022-04-26,ID-YO,Daerah Istimewa Yogyakarta,12,1,13,-2,220481,5886,214356,239,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.3,60721.59,0.28,1621.03,162.1,2.67%,97.22%,1.33,1.0
2021-12-18,ID-MU,Maluku Utara,0,0,0,0,12105,303,11797,5,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.5391072,0.212036949,0.0,9255.98,0.0,231.69,23.17,2.50%,97.46%,1.0,1.0
2022-04-04,ID-JA,Jambi,4,3,34,-33,38111,874,37068,169,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.7236404,-1.69769766,1.15,10909.56,0.86,250.19,25.02,2.29%,97.26%,0.36,
2021-01-28,ID-ST,Sulawesi Tengah,233,3,144,86,7276,176,4627,2473,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,78.83,2461.79,1.02,59.55,5.95,2.42%,63.59%,1.41,1.5
2021-12-27,ID-KR,Kepulauan Riau,8,0,0,8,54128,1748,52130,250,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,4.15,28054.32,0.0,905.98,90.6,3.23%,96.31%,2.67,1.0
2022-02-09,ID-PA,Papua,502,0,0,502,36806,560,33718,2528,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,115.66,8479.97,0.0,129.02,12.9,1.52%,91.61%,1.1,1.0
2020-09-17,ID-RI,Riau,236,8,37,191,4526,92,1848,2586,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,38.85,745.13,1.32,15.15,1.51,2.03%,40.83%,1.26,2.0
2021-10-10,ID-SU,Sumatera Utara,34,0,67,-33,105274,2859,101408,1007,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,2.29,7077.3,0.0,192.2,19.22,2.72%,96.33%,0.68,1.0
2021-11-23,ID-MA,Maluku,0,0,7,-7,14585,262,14308,15,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.576792,-3.192572,0.0,7896.17,0.0,141.84,14.18,1.80%,98.10%,1.0,1.0
2021-04-23,ID-BA,Bali,138,8,124,6,43791,1293,41019,1479,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471688,32.73,10386.44,1.9,306.68,30.67,2.95%,93.67%,0.82,1.0
2022-03-24,ID-KS,Kalimantan Selatan,15,1,41,-27,83999,2520,81043,436,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.993594979,3.73,20879.44,0.25,626.39,62.64,3.00%,96.48%,0.94,1.0
2021-02-04,ID-KR,Kepulauan Riau,36,0,53,-17,8230,203,7350,677,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,18.66,4265.57,0.0,105.21,10.52,2.47%,89.31%,1.89,1.0
2020-12-29,ID-LA,Lampung,102,3,92,7,6127,262,4091,1774,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.0214366,-4.916792975,11.21,673.62,0.33,28.81,2.88,4.28%,66.77%,1.31,0.6
2021-06-10,ID-KS,Kalimantan Selatan,102,1,164,-63,35199,1041,33520,638,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.993594979,25.35,8749.33,0.25,258.76,25.88,2.96%,95.23%,3.64,0.33
2022-08-04,ID-JI,Jawa Timur,482,3,409,70,587070,31680,554495,895,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,11.91,14503.07,0.07,782.63,78.26,5.40%,94.45%,0.92,1.5
2022-02-21,ID-LA,Lampung,571,2,87,482,59203,3911,46254,9038,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.0214366,-4.916792975,62.78,6508.98,0.22,429.99,43.0,6.61%,78.13%,0.64,0.29
2020-10-16,ID-SB,Sumatera Barat,500,4,148,348,10249,193,5514,4542,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.4650624,-0.850253225,90.59,1856.96,0.72,34.97,3.5,1.88%,53.80%,1.45,1.0
2020-06-10,ID-BE,Bengkulu,0,0,1,-1,92,4,47,41,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,0.0,46.01,0.0,2.0,0.2,4.35%,51.09%,1.0,1.0
2022-01-19,ID-PA,Papua,6,0,0,6,34416,560,33715,141,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.38,7929.32,0.0,129.02,12.9,1.63%,97.96%,1.2,1.0
2021-11-03,ID-SU,Sumatera Utara,14,0,19,-5,105871,2887,102711,273,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.94,7117.43,0.0,194.09,19.41,2.73%,97.02%,0.78,1.0
2020-03-19,ID-JI,Jawa Timur,3,0,0,3,21,33,337,-349,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,0.07,0.52,0.0,0.82,0.08,157.14%,1604.76%,0.43,0.0
2020-05-03,ID-KT,Kalimantan Tengah,0,0,0,0,157,9,54,94,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.4176536,-1.602484653,0.0,61.08,0.0,3.5,0.35,5.73%,34.39%,0.0,1.0
2020-12-12,ID-JK,DKI Jakarta,951,17,923,11,151201,2917,136426,11858,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,87.68,13940.53,1.57,268.94,26.89,1.93%,90.23%,0.77,4.25
2022-05-11,ID-BT,Banten,26,0,5,21,292627,2930,289429,268,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.1090043,-6.456736388,2.42,27291.25,0.0,273.26,27.33,1.00%,98.91%,0.51,1.0
2022-08-09,ID-JA,Jambi,9,0,2,7,38386,884,37468,34,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.7236404,-1.69769766,2.58,10988.28,0.0,253.05,25.31,2.30%,97.61%,4.5,1.0
2020-07-02,ID-LA,Lampung,2,0,0,2,193,12,153,28,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.0214366,-4.916792975,0.22,21.22,0.0,1.32,0.13,6.22%,79.27%,2.0,1.0
2022-04-22,ID-PB,Papua Barat,2,0,0,2,31292,380,30871,41,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,27432.25,0.0,333.13,33.31,1.21%,98.65%,0.14,1.0
2020-11-29,ID-ST,Sulawesi Tengah,31,1,9,21,1800,72,1071,657,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,10.49,609.02,0.34,24.36,2.44,4.00%,59.50%,1.03,1.0
